season,game_date,home_team,away_team,home_score,away_score,outcome,elo_diff,ppg_diff,goals_for_diff,goals_against_diff,form_5g_diff,rest_days_diff,home_advantage_diff,xg_for_diff,xg_against_diff,possession_diff,draw_tendency_diff,travel_distance,midweek_flag,altitude_flag,is_home,poisson_home,poisson_draw,poisson_away
2022,2022-08-31,TOR,LA,2,2,D,-43.9641,0.5,-0.3333,-0.5,0.2,1,0.2289,0.675,-0.7417,-1.2,0.2,0.7243,1,0,1.0,0.531,0.1985,0.2705
2022,2022-09-01,NYC,DC,1,2,A,187.8969,1.1,1.0,-0.5,0.1333,0,0.0559,0.5333,-0.775,0.3167,-0.1,0.0688,1,0,1.0,0.502,0.2606,0.2374
2022,2022-09-01,HOU,LAFC,2,1,H,-196.1894,-1.6,-1.3333,1.3333,-0.5333,0,-0.1538,-0.0583,1.05,5.9667,0.2,0.4569,1,0,1.0,0.3361,0.2557,0.4082
2022,2022-09-01,NSH,COL,4,1,H,36.0984,-0.1,0.1667,-1.5,0.1333,-1,-0.5538,0.45,-0.825,1.5833,-0.1,0.3406,1,0,1.0,0.4925,0.1985,0.309
2022,2022-09-01,ATX,POR,1,2,A,-3.1942,0.4,1.1667,-0.1667,0.3333,0,-0.2473,0.6333,0.0833,12.0167,-0.2,0.5679,1,0,1.0,0.5067,0.2106,0.2827
2022,2022-09-01,ORL,SEA,3,2,H,-37.4429,0.7,-0.3333,-0.5,0.3333,-1,-0.1813,-0.0333,-0.725,-5.5833,0.1,0.8486,1,0,1.0,0.3751,0.2701,0.3548
2022,2022-09-01,RSL,MIN,3,0,H,-44.1372,-1.3,-1.3333,-0.3333,-0.2667,-1,0.2857,-0.0917,-1.0083,6.1167,0.2,0.3314,1,1,1.0,0.3907,0.2261,0.3831
2022,2022-09-03,MIN,DAL,0,3,A,25.9733,0.5,1.0,1.0,0.0667,-4,-0.2857,0.6083,0.4083,-3.7,-0.1,0.2863,0,0,1.0,0.4912,0.2481,0.2607
2022,2022-09-03,CLB,CHI,0,0,D,87.0489,0.3,1.0,-0.1667,0.3333,0,0.0549,0.15,0.1083,0.0667,0.3,0.0916,0,0,1.0,0.4072,0.2396,0.3532
2022,2022-09-03,RBNY,PHI,0,2,A,-84.5915,-0.9,-2.3333,-0.3333,-0.1333,0,-0.6073,-1.2333,-0.7917,-10.2,0.3,0.0272,0,0,1.0,0.225,0.1787,0.5963
2022,2022-09-03,CIN,CLT,2,0,H,-66.3167,-0.1,0.6667,-0.3333,0.2667,1,-0.4945,-0.0167,-0.8667,-3.1333,0.8,0.0,0,0,1.0,0.4017,0.2263,0.372
2022,2022-09-04,NSH,ATX,3,0,H,55.2742,-0.2,0.1667,-0.5,0.1333,0,-0.0429,0.4333,-0.8167,-7.7667,0.1,0.2486,0,0,1.0,0.4903,0.1881,0.3217
2022,2022-09-04,POR,ATL,2,1,H,62.4993,0.3,-0.5,-0.3333,0.1333,-1,-0.1945,-1.1667,-0.1167,-13.45,0.0,0.7229,0,0,1.0,0.2148,0.1841,0.601
2022,2022-09-04,DC,COL,0,0,D,-114.5376,-0.5,-0.6667,-0.8333,0.0667,0,-0.3352,-0.5667,-0.4,-1.8333,-0.2,0.4966,0,0,1.0,0.2718,0.2451,0.4831
2022,2022-09-04,TOR,MTL,3,4,A,-98.7351,-0.5,0.1667,0.6667,-0.1333,0,0.4392,0.6333,0.475,-0.9333,0.1,0.1033,0,0,1.0,0.4988,0.2069,0.2942
2022,2022-09-05,LA,SKC,2,2,D,0.3799,-0.2,0.3333,0.3333,-0.0667,-3,-0.1319,-0.7833,0.45,8.8167,0.1,0.4476,0,0,1.0,0.2611,0.1946,0.5443
2022,2022-09-05,NE,NYC,3,0,H,-23.7507,-0.3,-0.3333,-0.8333,0.1333,1,-0.0714,-0.3,-0.2833,-8.2167,0.3,0.0563,0,0,1.0,0.3238,0.245,0.4312
2022,2022-09-05,SEA,HOU,2,1,H,100.1241,-0.1,0.3333,-0.5,-0.2,0,0.1956,0.1667,-0.4583,5.3833,-0.1,0.6292,0,0,1.0,0.4165,0.2573,0.3262
2022,2022-09-05,SJ,VAN,2,0,H,-0.8012,-0.1,0.0,0.0,-0.2,0,-0.044,-0.125,-0.2167,13.8,-0.1,0.2754,0,0,1.0,0.3582,0.2436,0.3982
2022,2022-09-05,LAFC,RSL,2,0,H,75.3601,0.8,0.5,0.0,-0.1333,0,-0.0714,-0.225,-0.2667,0.9167,-0.4,0.1912,0,0,1.0,0.3383,0.2453,0.4164
2022,2022-09-08,NYC,CIN,1,1,D,150.0857,-0.3,-1.1667,0.5,-0.4,-2,0.2125,0.325,0.5333,8.2667,-0.6,0.1896,1,0,1.0,0.4328,0.2382,0.3289
2022,2022-09-09,MTL,CLB,2,2,D,18.606,0.8,1.0,0.1667,0.3333,-1,-0.3121,-0.225,-0.3417,-1.3167,-0.4,0.202,0,0,1.0,0.3651,0.2053,0.4296
2022,2022-09-10,CLT,NYC,1,0,H,-105.5084,0.1,0.0,0.6667,-0.0667,5,0.2821,-0.6417,0.675,-6.5167,-0.2,0.0,0,0,1.0,0.2515,0.2239,0.5246
2022,2022-09-10,NSH,LA,1,1,D,103.3421,0.3,0.3333,-1.1667,0.2,1,-0.1209,0.9333,-0.8667,-6.65,0.0,0.5935,0,0,1.0,0.5771,0.1834,0.2395
2022,2022-09-10,RBNY,NE,2,1,H,-23.0874,0.1,0.0,-0.3333,0.3333,2,-0.5714,0.0417,-0.7583,-2.9167,-0.2,0.0577,0,0,1.0,0.4079,0.2324,0.3597
2022,2022-09-10,ATL,TOR,4,2,H,42.103,-0.5,-0.5,0.5,-0.0667,0,0.1048,0.3333,0.7083,9.05,0.1,0.2444,0,0,1.0,0.4447,0.1941,0.3612
2022,2022-09-10,CIN,SJ,6,0,H,-39.0762,0.2,0.5,-0.5,0.0,-3,-0.3095,0.0583,0.0083,-13.05,0.5,0.6731,0,0,1.0,0.3878,0.2474,0.3648
2022,2022-09-10,PHI,ORL,5,1,H,146.6265,0.7,2.1667,-1.0,0.0,-2,0.0187,1.15,0.725,-1.7167,-0.2,0.2871,0,0,1.0,0.5837,0.1819,0.2344
2022,2022-09-11,CHI,MIA,3,1,H,-4.1552,0.1,-0.8333,0.1667,-0.3333,-3,-0.2604,-0.2333,-0.1667,3.75,0.1,0.3921,0,0,1.0,0.3348,0.2447,0.4205
2022,2022-09-11,SEA,ATX,3,0,H,12.3543,-0.4,-0.5,-0.1667,-0.1333,-1,0.333,-0.8,-0.6667,-1.4167,-0.1,0.5879,0,0,1.0,0.2684,0.2058,0.5258
2022,2022-09-11,DAL,LAFC,2,1,H,-71.9045,-0.3,-0.1667,-0.1667,0.2667,2,0.0048,-0.475,0.9667,2.3833,0.3,0.4079,0,0,1.0,0.2403,0.2668,0.4929
2022,2022-09-11,HOU,SKC,0,0,D,-65.0326,-0.7,-1.0,0.0,-0.4,0,-0.1381,-1.2833,0.175,3.0667,-0.1,0.2107,0,0,1.0,0.1859,0.1832,0.6309
2022,2022-09-11,COL,VAN,3,1,H,89.1343,0.2,-0.5,0.1667,-0.1333,1,0.1051,-0.1917,0.5917,4.55,-0.1,0.3675,0,1,1.0,0.3259,0.2453,0.4288
2022,2022-09-11,RSL,DC,0,0,D,109.7506,0.4,0.6667,-0.5,0.2667,-1,0.2586,0.0833,-1.3583,-1.2333,0.1,0.6151,0,1,1.0,0.4168,0.2662,0.317
2022,2022-09-11,POR,MIN,1,0,H,21.7095,-0.1,0.0,-0.3333,0.0,-1,0.2286,-0.0167,-0.075,-1.4833,0.2,0.4762,0,0,1.0,0.376,0.2448,0.3793
2022,2022-09-13,MTL,CHI,3,2,H,96.7263,0.6,1.8333,-0.1667,0.3333,2,-0.3762,1.1333,-0.3417,3.5167,0.0,0.2463,1,0,1.0,0.6127,0.1986,0.1887
2022,2022-09-14,MIA,CLB,2,1,H,-91.8224,-0.1,0.1667,0.8333,-0.0667,-2,0.2429,-0.7333,-0.05,-7.1833,-0.4,0.327,1,0,1.0,0.2626,0.211,0.5264
2022,2022-09-14,MIN,LAFC,1,1,D,-79.3007,-0.2,-0.1667,0.0,0.2,0,-0.2667,0.425,0.5167,-2.3333,0.1,0.5098,1,0,1.0,0.4444,0.2701,0.2855
2022,2022-09-14,HOU,NE,3,1,H,-137.105,-0.5,0.0,-0.1667,0.0667,-1,-0.0667,-0.025,0.1583,-0.1667,-0.2,0.5296,1,0,1.0,0.3589,0.2643,0.3769
2022,2022-09-14,SKC,DC,3,0,H,75.4972,0.3,1.6667,-0.3333,0.2,0,0.1714,1.5167,-0.4167,0.4667,0.0,0.3188,1,0,1.0,0.6743,0.1689,0.1568
2022,2022-09-14,ORL,ATL,0,1,A,7.0972,0.2,-0.5,-0.3333,0.3333,0,-0.2568,-1.3083,-0.6583,-8.1167,-0.1,0.134,1,0,1.0,0.2022,0.1819,0.6159
2022,2022-09-15,ATX,RSL,3,0,H,-14.5835,-0.2,0.5,1.5,-0.2,0,-0.2619,0.2417,1.0667,12.05,-0.2,0.3538,1,0,1.0,0.4139,0.2166,0.3695
2022,2022-09-15,COL,SJ,2,1,H,93.2271,0.4,-0.3333,-0.1667,-0.0667,-1,0.1429,0.4583,1.1,-6.2667,0.1,0.3098,1,1,1.0,0.4404,0.2603,0.2993
2022,2022-09-15,VAN,LA,3,0,H,-56.7526,-0.4,-1.5,0.6667,-0.2,-1,0.2238,-0.55,0.1667,-10.2,-0.1,0.361,1,0,1.0,0.2901,0.2137,0.4961
2022,2022-09-17,NYC,RBNY,2,0,H,9.1427,-1.2,-0.6667,0.5,-0.6,0,0.5333,-0.1417,0.1083,11.1167,0.0,0.0014,0,0,1.0,0.357,0.2282,0.4149
2022,2022-09-17,ATL,PHI,0,0,D,-159.6492,-0.9,-1.8333,1.5,-0.4,-4,0.1333,-0.325,0.6833,4.25,0.3,0.2212,0,0,1.0,0.3527,0.1752,0.4721
2022,2022-09-17,NE,MTL,0,1,A,-6.3591,-0.9,-1.5,0.5,-0.4,-1,0.3095,-0.775,0.6583,-8.6,0.0,0.0875,0,0,1.0,0.2421,0.2084,0.5495
2022,2022-09-17,ORL,TOR,4,0,H,55.8743,-0.2,-0.5,-0.6667,0.3333,-4,-0.1667,0.0917,-0.5083,0.15,-0.2,0.3495,0,0,1.0,0.4126,0.2313,0.3562
2022,2022-09-18,CHI,CLT,2,3,A,-18.9514,0.3,0.0,-0.6667,-0.0667,-3,-0.3095,-0.1583,-0.0333,1.5333,0.3,0.0,0,0,1.0,0.3136,0.3011,0.3853
2022,2022-09-18,SKC,MIN,4,1,H,-28.2497,0.0,1.3333,-0.5,0.4667,0,0.2667,1.0083,0.4583,2.9667,0.0,0.143,0,0,1.0,0.5721,0.2107,0.2172
2022,2022-09-18,ATX,NSH,1,1,D,-72.3816,-0.3,-1.1667,1.1667,-0.4667,-5,0.1048,-0.6417,0.6917,9.5,-0.3,0.2486,0,0,1.0,0.2796,0.1967,0.5238
2022,2022-09-18,RSL,CIN,1,2,A,80.2358,-0.5,-1.5,0.1667,-0.2667,-5,0.219,0.8417,-0.4,5.3167,-0.2,0.4832,0,1,1.0,0.5602,0.2261,0.2137
2022,2022-09-18,VAN,SEA,2,1,H,-96.3366,-0.2,-0.8333,-0.1667,-0.2,-4,0.0,0.2083,0.4,-10.7167,0.1,0.0405,0,0,1.0,0.4107,0.2437,0.3456
2022,2022-09-18,LA,COL,4,1,H,-62.1693,-0.2,0.5,-0.1667,-0.0667,0,-0.3714,0.4167,-0.5333,9.0167,0.1,0.2786,0,0,1.0,0.4774,0.2231,0.2995
2022,2022-09-18,SJ,DAL,1,1,D,-109.7623,-1.2,-0.8333,1.1667,-0.2667,-4,0.0286,-0.275,-0.5167,0.4,0.0,0.4779,0,0,1.0,0.3081,0.2862,0.4057
2022,2022-09-18,CLB,POR,1,1,D,-33.082,-0.6,-0.1667,-0.3333,-0.4,-3,-0.1333,0.8,-0.05,12.2667,0.3,0.6764,0,0,1.0,0.5419,0.2145,0.2436
2022,2022-09-18,DC,MIA,2,3,A,-42.32,-0.8,-0.8333,0.3333,-0.0667,0,-0.3238,-0.3167,0.2833,0.5333,0.1,0.3038,0,0,1.0,0.3037,0.2505,0.4458
2022,2022-09-19,LAFC,HOU,3,1,H,167.8756,0.8,-0.1667,0.6667,-0.2,0,0.2,-0.625,-0.8583,4.2667,-0.1,0.4569,0,0,1.0,0.2638,0.2528,0.4834
2022,2022-09-25,SJ,LA,2,3,A,-52.3988,-0.4,-0.8333,0.1667,-0.1333,0,0.1333,-1.1667,-0.5667,-2.5,-0.1,0.1026,0,0,1.0,0.1967,0.203,0.6003
2022,2022-09-28,SEA,CIN,1,1,D,93.7404,-0.8,-0.3333,1.0,-0.3333,0,0.3333,0.6167,-0.0583,17.6333,-0.5,0.6553,1,0,1.0,0.5015,0.2718,0.2267
2022,2022-09-30,TOR,MIA,0,1,A,-33.9398,-0.5,0.1667,0.8333,-0.1333,1,-0.0667,-0.075,0.3833,-1.0667,0.1,0.4074,0,0,1.0,0.3522,0.2482,0.3996
2022,2022-10-01,NE,ATL,2,1,H,42.6396,-0.4,-0.6667,-0.3333,-0.2,0,-0.2,-1.25,0.1417,-9.3,-0.1,0.3057,0,0,1.0,0.1838,0.1889,0.6272
2022,2022-10-01,COL,DAL,1,0,H,-22.2954,-0.6,-0.1667,1.5,-0.0667,0,0.2,0.1167,1.1417,-6.0167,0.0,0.2161,0,1,1.0,0.3797,0.2366,0.3837
2022,2022-10-01,CLT,PHI,4,0,H,-179.9736,-1.0,-2.5,1.1667,-0.4667,-1,0.1095,-1.5583,0.1417,2.2,-0.1,0.0,0,0,1.0,0.1587,0.167,0.6743
2022,2022-10-01,MTL,DC,1,0,H,164.8909,1.7,1.0,-0.3333,0.3333,1,-0.2,0.375,-0.525,10.3833,-0.1,0.1623,0,0,1.0,0.4661,0.2384,0.2955
2022,2022-10-01,CLB,RBNY,2,1,H,-16.9233,-0.2,0.0,0.0,-0.2,-1,0.4,0.2667,0.7833,7.6,0.4,0.1575,0,0,1.0,0.4205,0.2262,0.3533
2022,2022-10-01,CIN,CHI,2,3,A,-0.9002,0.9,1.1667,-0.6667,0.4,-10,-0.1333,-0.225,-0.3083,-8.1333,0.3,0.0834,0,0,1.0,0.3054,0.3006,0.3939
2022,2022-10-02,SJ,MIN,2,0,H,-83.5046,-0.3,0.3333,0.0,0.2,-7,0.2667,0.3833,0.1667,7.3333,0.0,0.5253,0,0,1.0,0.4414,0.2786,0.2801
2022,2022-10-02,VAN,ATX,2,0,H,-66.9226,0.0,-0.3333,0.0,0.1333,0,0.4286,-0.0583,-0.1,-9.7333,0.0,0.6196,0,0,1.0,0.379,0.2244,0.3965
2022,2022-10-02,LA,RSL,1,1,D,-4.9501,0.6,1.1667,0.5,0.2667,-7,-0.0667,0.1167,0.75,6.3667,0.0,0.1912,0,0,1.0,0.4044,0.2025,0.3931
2022,2022-10-02,NYC,ORL,2,1,H,69.779,-0.8,-1.1667,-0.1667,-0.3333,0,0.0,-0.4917,-0.3667,8.4667,0.1,0.3139,0,0,1.0,0.3085,0.218,0.4735
2022,2022-10-02,POR,LAFC,1,2,A,-51.7592,0.0,0.0,-0.3333,0.4,1,-0.0667,-0.1333,0.55,-5.7667,0.3,0.2762,0,0,1.0,0.3333,0.2536,0.413
2022,2022-10-02,SKC,SEA,1,0,H,-25.2629,0.6,0.6667,-0.8333,0.2667,10,-0.0667,0.9417,-0.0833,-5.2,0.0,0.4998,0,0,1.0,0.5699,0.2073,0.2228
2022,2022-10-03,NSH,HOU,1,2,A,160.127,0.8,1.3333,-1.0,0.2667,0,-0.1333,0.5,-0.875,0.5167,0.2,0.2222,0,0,1.0,0.5015,0.2133,0.2851
2022,2022-10-05,CLT,CLB,2,2,D,-32.5545,0.0,0.3333,0.3333,0.2,0,0.3333,-0.6417,-0.3333,-5.2,-0.6,0.0,1,0,1.0,0.2687,0.2295,0.5019
2022,2022-10-06,MIA,ORL,4,1,H,-31.0138,0.4,-0.5,-0.1667,0.2,2,0.1333,-0.2917,0.1,3.5667,0.1,0.0639,1,0,1.0,0.3291,0.2276,0.4433
2022,2022-10-09,ATL,NYC,1,2,A,-79.5364,0.2,0.3333,0.3333,0.0,1,0.0667,0.3833,0.6,-3.1167,0.2,0.2494,0,0,1.0,0.4507,0.2104,0.3389
2022,2022-10-09,CHI,NE,1,1,D,-94.2684,0.0,0.5,0.3333,0.0667,0,0.0,0.1,0.0583,-0.0167,0.0,0.2796,0,0,1.0,0.3808,0.2795,0.3397
2022,2022-10-09,DC,CIN,2,5,A,-38.0136,-1.2,-1.6667,0.3333,-0.4,0,0.1333,0.3417,-0.4083,1.5667,-0.3,0.1345,0,0,1.0,0.4383,0.3066,0.2551
2022,2022-10-09,MIA,MTL,1,3,A,-90.4927,-0.4,0.0,0.0,-0.0667,-5,0.5333,0.0667,0.5083,-5.8,-0.1,0.4654,0,0,1.0,0.374,0.2562,0.3698
2022,2022-10-09,ORL,CLB,2,1,H,-49.1398,0.2,0.3333,1.0,-0.2,-1,0.1333,-0.0333,0.4,-6.0,-0.7,0.265,0,0,1.0,0.3695,0.2314,0.3991
2022,2022-10-09,PHI,TOR,4,0,H,222.445,0.8,1.3333,-1.5,0.6,-1,0.1333,1.025,-1.05,2.45,-0.1,0.1128,0,0,1.0,0.6045,0.1949,0.2006
2022,2022-10-09,RBNY,CLT,2,0,H,37.7163,0.1,-0.5,0.0,-0.2667,4,-0.6667,0.5167,0.2917,-6.5667,0.1,0.0,0,0,1.0,0.4723,0.2599,0.2678
2022,2022-10-09,ATX,COL,1,1,D,-21.1981,-0.1,-0.5,0.1667,-0.4,-1,-0.4667,-0.1667,-0.425,8.9667,-0.1,0.2562,0,0,1.0,0.3654,0.2248,0.4098
2022,2022-10-09,DAL,SKC,2,1,H,25.3501,-0.5,-0.6667,0.8333,-0.2,1,-0.0,-0.9833,0.825,3.1,0.1,0.1438,0,0,1.0,0.2087,0.1988,0.5924
2022,2022-10-09,HOU,LA,1,3,A,-53.3319,-0.6,-0.3333,-0.3333,-0.0667,-1,0.0667,-0.8583,0.575,-17.6667,-0.3,0.457,0,0,1.0,0.2458,0.1936,0.5606
2022,2022-10-09,LAFC,NSH,0,1,A,34.9037,0.1,-0.5,0.3333,0.1333,1,0.4,-0.3417,-0.2917,3.5,-0.2,0.5934,0,0,1.0,0.3272,0.2285,0.4443
2022,2022-10-09,MIN,VAN,2,0,H,37.6997,-0.6,-1.0,0.8333,-0.5333,0,-0.3333,-0.9583,-0.5917,4.1667,0.0,0.4763,0,0,1.0,0.1939,0.2423,0.5638
2022,2022-10-09,RSL,POR,3,1,H,-48.4969,-0.5,-0.6667,0.3333,-0.5333,0,0.0667,0.6417,-0.55,7.0167,0.1,0.2141,0,1,1.0,0.5217,0.2168,0.2615
2022,2022-10-09,SEA,SJ,2,2,D,87.4712,-0.3,0.1667,-0.6667,0.2,0,-0.0,0.3417,0.8417,3.25,0.0,0.236,0,0,1.0,0.419,0.2683,0.3127
2022,2022-10-15,RBNY,CIN,1,2,A,95.32,-0.1,-1.8333,-0.1667,-0.2667,0,-0.1333,0.2917,-0.775,-0.9167,-0.4,0.1883,0,0,1.0,0.4515,0.252,0.2965
2022,2022-10-15,LA,NSH,1,0,H,-82.3428,0.0,0.1667,0.6667,0.1333,0,0.1333,0.35,-0.7917,19.5667,0.3,0.5935,0,0,1.0,0.4728,0.2089,0.3183
2022,2022-10-16,ATX,RSL,2,2,D,-2.6837,-0.2,0.0,0.1667,0.0,0,-0.3333,-0.5417,0.5083,3.6333,-0.2,0.3538,0,0,1.0,0.2784,0.2204,0.5013
2022,2022-10-17,MTL,ORL,2,0,H,87.9297,0.7,0.8333,-0.8333,0.4667,0,-0.4667,0.2667,-1.05,7.0833,0.1,0.4144,0,0,1.0,0.4543,0.2455,0.3001
2022,2022-10-23,MTL,NYC,1,3,A,3.3532,1.2,0.8333,-0.3333,0.3333,-8,-0.4,-0.4583,-0.2917,2.55,0.0,0.1088,0,0,1.0,0.3013,0.2329,0.4658
2022,2022-10-24,ATX,DAL,2,1,H,-36.5977,-0.9,-0.3333,0.6667,-0.2667,-6,-0.4,0.6417,0.3,0.4333,0.0,0.0596,0,0,1.0,0.5028,0.2273,0.2699
2022,2022-10-30,LAFC,ATX,3,0,H,91.9928,0.1,0.0,-0.1667,0.0667,8,0.4,-0.325,-0.6,-6.0333,-0.2,0.4087,0,0,1.0,0.3507,0.2083,0.441
2022,2022-10-31,PHI,NYC,3,1,H,48.8765,0.6,0.8333,0.1667,-0.1333,6,0.2667,0.3583,-0.0167,-5.95,0.0,0.0284,0,0,1.0,0.4563,0.2195,0.3242
2022,2022-11-05,LAFC,PHI,3,3,D,-32.6553,-0.9,-0.6667,0.0,0.0,1,0.0,0.6333,0.1583,5.9,0.0,0.7972,0,0,1.0,0.5055,0.1984,0.2961
2023,2023-03-18,MTL,PHI,3,2,H,-82.8343,-2.0,-1.6667,0.6667,-0.6667,0,-1.0,-0.4667,1.0833,5.9667,0.0,0.1307,0,0,1.0,0.2624,0.2404,0.4972
2023,2023-03-18,NE,NSH,1,0,H,-41.6362,-0.3333,0.0,1.3333,-0.1111,-1,-0.5,0.3167,1.5167,10.9,-0.3333,0.3086,0,0,1.0,0.3992,0.2642,0.3366
2023,2023-03-18,NYC,DC,3,2,H,149.5473,0.0,-0.6667,-0.6667,0.0,0,0.5,-0.2333,-0.4,0.0333,0.0,0.0688,0,0,1.0,0.3476,0.2325,0.4199
2023,2023-03-18,ORL,CLT,1,2,A,31.1819,1.6667,0.3333,-2.0,0.5556,-1,0.5,-0.5167,-0.1333,-11.2667,0.6667,0.0,0,0,1.0,0.2571,0.2684,0.4745
2023,2023-03-18,RBNY,CLB,2,1,H,2.357,-0.6667,-1.0,-1.0,-0.2222,0,-1.0,0.1,-0.9,-2.2333,0.3333,0.1575,0,0,1.0,0.4165,0.2475,0.336
2023,2023-03-18,TOR,MIA,2,0,H,-67.8939,-1.3333,0.0,1.3333,-0.4444,0,-1.0,-0.4333,-0.0833,-5.3333,0.6667,0.4074,0,0,1.0,0.2914,0.2461,0.4626
2023,2023-03-19,STL,SJ,3,0,H,67.7624,1.0,1.3333,0.3333,0.3333,0,-1.0,0.35,0.05,-9.9667,0.0,0.5737,0,0,1.0,0.4566,0.2067,0.3367
2023,2023-03-25,POR,LA,0,0,D,0.7746,-0.6667,0.6667,2.0,-0.2222,1,0.0,-0.35,-0.0833,-7.0667,-0.6667,0.2761,0,0,1.0,0.3263,0.2215,0.4522
2023,2023-03-25,CLT,RBNY,1,1,D,-54.0074,-0.5,0.0,1.25,-0.1667,0,-1.0,-0.2,1.3875,5.55,-0.5,0.0,0,0,1.0,0.309,0.2416,0.4495
2023,2023-03-25,CLB,ATL,6,1,H,-12.5757,-1.5,-1.5,1.0,-0.5,0,1.3333,-1.0125,0.3375,-1.425,0.0,0.1454,0,0,1.0,0.2151,0.1979,0.587
2023,2023-03-25,DC,NE,1,2,A,-137.3953,-1.25,0.25,1.0,-0.4167,0,0.0,0.1875,-0.55,2.525,0.25,0.1251,0,0,1.0,0.4319,0.231,0.3371
2023,2023-03-25,MIA,CHI,2,3,A,22.6511,0.8333,-0.3333,-0.9167,0.2778,1,1.0,0.3083,0.2625,1.7333,-0.6667,0.3921,0,0,1.0,0.4309,0.2524,0.3166
2023,2023-03-25,PHI,ORL,1,2,A,118.3669,0.25,1.0,0.75,0.0833,0,0.6667,0.4875,-0.5,-0.025,-0.5,0.2871,0,0,1.0,0.4894,0.2308,0.2798
2023,2023-03-26,ATX,COL,1,1,D,5.8505,1.25,1.0,-0.25,0.4167,0,0.0,0.625,-0.075,-0.375,-0.25,0.2562,0,0,1.0,0.5073,0.2345,0.2581
2023,2023-03-26,HOU,NYC,1,0,H,-114.8174,-0.75,-0.25,0.4167,-0.25,-1,0.0,0.55,0.7208,4.25,-0.25,0.4738,0,0,1.0,0.4784,0.2096,0.3119
2023,2023-03-26,MIN,VAN,1,1,D,69.827,1.8333,0.3333,-0.8333,0.6111,0,-1.0,-0.3583,-0.7875,-2.7833,-0.1667,0.4763,0,0,1.0,0.3182,0.2527,0.4291
2023,2023-03-26,NSH,CIN,0,1,A,92.2548,-0.25,-0.5,-0.75,-0.0833,1,0.0,-0.575,-0.4,-6.8,-0.25,0.08,0,0,1.0,0.2764,0.2377,0.4859
2023,2023-03-26,SKC,SEA,1,4,A,-33.1358,-1.0833,-1.1667,0.4167,-0.3611,-1,-0.6667,0.9458,0.2875,-9.1417,0.4167,0.4998,0,0,1.0,0.5537,0.1759,0.2704
2023,2023-03-26,RSL,STL,0,4,A,-39.8448,-2.0,-1.75,0.6667,-0.6667,7,-0.5,-0.5917,1.2917,4.3333,0.0,0.3866,0,1,1.0,0.2807,0.1929,0.5264
2023,2023-03-26,LAFC,DAL,2,1,H,67.4609,0.5833,0.8333,-0.3333,0.1944,1,0.3333,1.1958,-0.2542,-8.95,0.0833,0.4079,0,0,1.0,0.6203,0.192,0.1878
2023,2023-03-26,SJ,TOR,0,0,D,18.5755,0.25,-0.5,0.25,0.0833,-1,0.5,0.325,-0.175,8.125,-0.5,0.75,0,0,1.0,0.4492,0.2353,0.3155
2023,2023-04-01,ATL,RBNY,1,0,H,-14.2564,0.8,1.6,1.0,0.2667,0,-0.3333,0.28,0.76,11.42,-0.4,0.2481,0,0,1.0,0.4244,0.2237,0.3519
2023,2023-04-01,CLB,RSL,4,0,H,41.7749,0.65,1.45,-0.65,0.2167,1,1.5,0.135,-0.52,7.8467,0.2,0.5058,0,0,1.0,0.4156,0.246,0.3384
2023,2023-04-01,CIN,MIA,1,0,H,17.0201,1.0,0.2,-0.4,0.3333,-1,0.0,0.29,-0.58,-7.0,0.4,0.3141,0,0,1.0,0.4557,0.2178,0.3265
2023,2023-04-01,LA,SEA,1,2,A,-48.0731,-1.25,-1.5,0.6,-0.4167,1,-0.1667,-0.3,0.8825,3.735,0.55,0.3205,0,0,1.0,0.3268,0.2072,0.466
2023,2023-04-01,NE,NYC,1,1,D,-4.8362,1.0,0.4,-0.2,0.3333,1,-0.6667,0.19,1.09,-2.2,-0.2,0.0563,0,0,1.0,0.3934,0.2402,0.3664
2023,2023-04-01,ORL,NSH,0,2,A,-68.9736,0.2,0.2,0.4,0.0667,1,-0.8333,0.09,0.55,3.56,0.2,0.2037,0,0,1.0,0.3777,0.2566,0.3657
2023,2023-04-01,PHI,SKC,0,0,D,104.0976,0.7,1.1,0.1,0.2333,1,0.6667,-0.54,-0.315,2.225,-0.5,0.3499,0,0,1.0,0.3203,0.1931,0.4867
2023,2023-04-01,TOR,CLT,2,2,D,-33.9627,0.4,0.4,-0.8,0.1333,-1,1.0,0.13,-0.41,-10.84,0.4,0.0,0,0,1.0,0.4074,0.258,0.3345
2023,2023-04-02,CHI,DC,0,0,D,67.402,0.45,0.35,-0.25,0.15,0,-0.8333,-0.44,0.235,-6.845,0.3,0.1983,0,0,1.0,0.2989,0.2261,0.475
2023,2023-04-02,DAL,POR,1,1,D,26.5044,1.15,0.4,-1.3,0.3833,-1,0.6667,-0.3625,-0.855,9.525,-0.05,0.5381,0,0,1.0,0.3036,0.2758,0.4206
2023,2023-04-02,STL,MIN,0,1,A,33.2037,1.0,1.75,0.05,0.3333,0,1.0,0.84,-0.635,2.275,-0.5,0.1547,0,0,1.0,0.5648,0.2222,0.2131
2023,2023-04-02,COL,LAFC,0,0,D,-111.18,-2.1,-1.85,0.85,-0.7,0,-1.0,-0.3575,1.08,6.68,0.15,0.2786,0,1,1.0,0.2946,0.2286,0.4768
2023,2023-04-02,SJ,HOU,2,1,H,-0.4261,-0.1,-0.2,-0.05,-0.0333,0,-0.3333,-0.2875,-0.0075,-0.34,0.2,0.536,0,0,1.0,0.3354,0.223,0.4416
